full_id,perc_max,num_season,year_2season,num_inactive,start_month_mode_seasonPrim,end_month_mode_seasonPrim,peak_month_mode_seasonPrim,dur_day_mean_seasonPrim,dur_day_median_seasonPrim,amp_mean_seasonPrim,start_month_mode_seasonSec,end_month_mode_seasonSec,peak_month_mode_seasonSec,dur_day_mean_seasonSec,dur_day_median_seasonSec,amp_mean_seasonSec,superficie,osm_id,X,Y,comm_fkt
w690653950,"68.3809166888216","6","0","1","3","2","10","361","338.5","36.7853147092541",NA,NA,NA,NA,NA,NA,"3593.154","690653950",47.5620243,-20.8466425,ANALAMPASINA_AMBOHIMALAZA
w690653951,"55.1623192009427","6","0","0","5","5","10","370","356","29.1218265218725",NA,NA,NA,NA,NA,NA,"6099.522","690653951",47.5614702,-20.8457063,ANALAMPASINA_AMBOHIMALAZA
w690653953,"47.5803382647401","6","0","0","5","5","10","370","343","23.4281877476928",NA,NA,NA,NA,NA,NA,"2171.142","690653953",47.5607372,-20.8442153,ANALAMPASINA_AMBOHIMALAZA
w690653954,"61.9169990293297","7","0","1","6","6","9","343.2","357","18.5441329213296",NA,NA,NA,NA,NA,NA,"2171.614","690653954",47.5629002,-20.8440613,ANALAMPASINA_AMBOHIMALAZA
w690654086,"33.7419449632694","6","0","2","3","3","12","349.333333333333","335","14.9733685943904",NA,NA,NA,NA,NA,NA,"9188.268","690654086",47.6866045,-21.3623458,IFANADIANA_AMBODIRAFIA II
w690654087,"43.74059362912","8","0","2","10","4","9","342","342","23.4938119720706",NA,NA,NA,NA,NA,NA,"1042.973",NA,47.6886967,-21.3623435,IFANADIANA_AMBODIRAFIA II
w690654088,"23.2089407309967","4","0","2","6","7","10","363","363","20.0141168110453",NA,NA,NA,NA,NA,NA,"3533.097","690654088",47.6904668,-21.3635228,IFANADIANA_AMBODIRAFIA II
w690654089,"1.60316982746127","6","1","1","5","1","9","300","307","1.0645402892582","1","10","5","278","278","0.63419031956318","1285.088",NA,47.6866702,-21.3643616,IFANADIANA_AMBODIRAFIA II
w690654090,"72.7212743037353","6","0","0","8","8","9","348.8","377","47.588015221534",NA,NA,NA,NA,NA,NA,"3124.318","690654090",47.6834153,-21.3669925,IFANADIANA_AMBODIARA
w690654091,"20.894979245292","5","0","0","7","7","12","312.25","296.5","12.4576988452009",NA,NA,NA,NA,NA,NA,"2059.975","690654091",47.6844324,-21.3678583,IFANADIANA_AMBODIARA
w690654092,"55.2029779850131","5","0","0","5","6","10","371.75","373.5","36.5953472819562",NA,NA,NA,NA,NA,NA,"5079.336","690654092",47.6885852,-21.3678540,IFANADIANA_AMBODIARA
w690654093,"54.5194287752128","7","1","1","3","7","8","295","297","28.9757075476058","9","5","1","216","216","41.171399985794","2512.768","690654093",47.6902857,-21.3684120,IFANADIANA_AMBODIARA
w690654094,"38.5915904192034","8","0","2","2","4","11","284.6","245","17.1324750140018",NA,NA,NA,NA,NA,NA,"695.6176",NA,47.6840795,-21.3694770,IFANADIANA_AMBODIARA
w690654095,"87.4034566160713","5","0","0","3","2","8","355.75","356","31.5036116739445",NA,NA,NA,NA,NA,NA,"1089.212",NA,47.6821089,-21.3707582,IFANADIANA_AMBODIARA
w690654096,"4.44490445012757","3","0","2","1","3","10","401","401","2.82762897884534",NA,NA,NA,NA,NA,NA,"640.8559",NA,47.6813636,-21.3710742,IFANADIANA_AMBODIARA
w690654097,"44.9418129289955","7","0","2","5","2","10","351","352.5","17.976336564141",NA,NA,NA,NA,NA,NA,"2347.626","690654097",47.6813698,-21.3616818,IFANADIANA_AMBODIRAFIA II
w690654098,"22.2401118570869","6","1","1","6","5","2","366.5","303.5","9.28072816531423","10","2","1","118","118","3.13305628212744","2489.022","690654098",47.6810810,-21.3690030,IFANADIANA_AMBODIARA
w690654595,"51.3188180726831","5","0","0","5","6","12","375.25","367","23.001583260084",NA,NA,NA,NA,NA,NA,"17102.47","690654595",47.6380828,-21.3548792,IFANADIANA_AMBODIARA
w690654978,"55.9890105830645","6","0","0","5","5","10","358.8","342","41.3700266009463",NA,NA,NA,NA,NA,NA,"3857.37","690654978",47.4498947,-20.8499180,ANALAMPASINA_AMBARO
w690655399,"49.9749228356631","6","0","0","6","6","12","361.6","376","31.4758525775161",NA,NA,NA,NA,NA,NA,"8815.132","690655399",47.6366946,-21.3598381,IFANADIANA_AMBODIARA
w690655400,"15.791333579021","5","0","0","6","6","10","408.5","394.5","10.2823402260391",NA,NA,NA,NA,NA,NA,"3320.064","690655400",47.6316889,-21.3603041,IFANADIANA_AMBODIARA
w690655401,"35.6386871677008","5","1","2","8","5","9","426","426","15.0336256565755","12","3","5","433","433","9.75735288528455","3815.928","690655401",47.6285729,-21.3584223,IFANADIANA_AMBODIARA
w690655585,"66.4683508386341","7","1","1","3","3","10","333.4","321","30.5557079255373","3","1","6","307","307","23.0599548353858","516.6422",NA,47.6296261,-21.3574127,IFANADIANA_AMBODIARA
w690655586,"65.6999302281964","3","0","0","8","5","12","818","818","30.5857829495471",NA,NA,NA,NA,NA,NA,"2850.815","690655586",47.6308241,-21.3569987,IFANADIANA_AMBODIARA
w690655587,"42.7233162850894","5","0","0","5","5","12","355.8","348","15.9743814427857",NA,NA,NA,NA,NA,NA,"3397.676","690655587",47.6357553,-21.3562323,IFANADIANA_AMBODIARA
w690655598,"51.3565020228416","6","1","0","6","6","11","335","359.5","26.8131295841649","1","7","4","160","160","18.2086014964846","7393.296","690655598",47.6966672,-21.3620848,IFANADIANA_AMBODIRAFIA II
w690655599,"78.4661446217199","7","0","1","7","2","9","330.8","348","20.343553943127",NA,NA,NA,NA,NA,NA,"2361.141","690655599",47.6981139,-21.3631911,IFANADIANA_AMBODIRAFIA II
w690655600,"67.6402845009909","9","0","3","10","7","11","254.333333333333","254.5","20.9750535769449",NA,NA,NA,NA,NA,NA,"2578.564","690655600",47.6991904,-21.3648077,IFANADIANA_AMBODIARA
w690656038,"49.623611389801","5","0","0","6","6","1","378.75","374","25.9576290255521",NA,NA,NA,NA,NA,NA,"27105.63","690656038",47.7075969,-21.3650186,IFANADIANA_AMBODIARA
w690656039,"90.0103471057661","6","0","0","1","1","9","358.6","342","20.7285055552642",NA,NA,NA,NA,NA,NA,"1936.82",NA,47.7058498,-21.3675508,IFANADIANA_AMBODIARA
w690656040,"17.4414446083882","4","0","0","3","3","10","363","381","8.78742738917467",NA,NA,NA,NA,NA,NA,"827.0888",NA,47.7039796,-21.3682534,IFANADIANA_AMBODIARA
w690656041,"57.5359594773948","5","0","0","5","5","10","440","363.5","32.9279661560075",NA,NA,NA,NA,NA,NA,"1735.481",NA,47.7106732,-21.3658830,IFANADIANA_AMBODIARA
w690656705,"33.5769061947465","8","1","1","5","5","7","303.2","286","18.6991817557319","12","8","5","229","229","15.5264419253883","584.9615",NA,47.6334611,-21.3560543,IFANADIANA_AMBODIARA
w690656707,"43.5847788945525","6","0","0","6","6","1","337.8","356","15.3850581575549",NA,NA,NA,NA,NA,NA,"5993.624","690656707",47.6299581,-21.3545825,IFANADIANA_AMBODIARA
w690657619,"28.6697303610442","7","0","2","6","6","12","340.5","348.5","21.8854526640514",NA,NA,NA,NA,NA,NA,"5239.129","690657619",47.4604861,-20.8478089,ANALAMPASINA_AMBARO
w690657620,"32.5932342825659","7","0","2","8","4","12","362.75","328","23.1494008087226",NA,NA,NA,NA,NA,NA,"10979.07","690657620",47.4580437,-20.8456998,ANALAMPASINA_AMBARO
w690657621,"38.9697435019775","9","2","2","7","6","1","265.2","293","14.3637187544648","9","5","12","226.5","226.5","33.1114627463133","5660.043","690657621",47.4606590,-20.8487728,ANALAMPASINA_AMBARO
w690657622,"31.0732595824994","7","0","1","5","5","11","340.6","363","21.756167617565",NA,NA,NA,NA,NA,NA,"2227.954","690657622",47.4607130,-20.8403855,ANALAMPASINA_BETAMPO NORD
w690657623,"23.9762908080684","8","1","1","8","8","4","306.8","314","15.307486476439","12","8","4","244","244","12.0130004039793","538.2379",NA,47.4539438,-20.8416607,ANALAMPASINA_BETAMPO NORD
w690658427,"13.4158472549443","6","1","0","2","3","10","333","342","6.89616246203535","11","8","4","252","252","5.64016128849299","3011.777","690658427",47.4676563,-20.8443148,ANALAMPASINA_AMBARO
w690658428,"61.3159566361238","6","2","0","8","3","12","204.666666666667","231","35.6772607505331","3","8","6","184","184","17.1763038285638","1488.801",NA,47.4625994,-20.8481374,ANALAMPASINA_AMBARO
w690658429,"34.3841406742312","5","0","0","5","6","1","375.5","377","24.5828369794146",NA,NA,NA,NA,NA,NA,"8960.027","690658429",47.4637446,-20.8469039,ANALAMPASINA_AMBARO
w690658430,"82.5301244145","7","0","3","7","3","11","300.333333333333","264","25.2910471083669",NA,NA,NA,NA,NA,NA,"1118.861",NA,47.4609422,-20.8395039,ANALAMPASINA_BETAMPO NORD
w690658905,"61.1404713955222","6","0","1","6","5","10","317.5","320.5","49.0106802239082",NA,NA,NA,NA,NA,NA,"2738.069","690658905",47.6216404,-21.3587483,IFANADIANA_AMBODIARA
w690658906,"44.0119180088174","5","0","0","5","6","11","371.75","384","16.8378178342517",NA,NA,NA,NA,NA,NA,"10465.8","690658906",47.6211840,-21.3570678,IFANADIANA_AMBODIARA
w690658907,"22.9216851551032","8","0","1","3","3","11","293","324.5","7.12529605326712",NA,NA,NA,NA,NA,NA,"5596.427","690658907",47.6170086,-21.3559235,IFANADIANA_AMBORAKA
w690658908,"81.7949464329701","7","0","2","4","10","8","284.75","304.5","45.4302687895141",NA,NA,NA,NA,NA,NA,"4228.209","690658908",47.6193215,-21.3549887,IFANADIANA_AMBORAKA
w690658924,"46.5728445239666","7","1","1","5","5","10","321","345.5","37.0967589208457","1","6","4","153","153","18.8141119716859","2524.79","690658924",47.6206550,-21.3538286,IFANADIANA_IFANADIANA
w690658925,"63.0258293790033","5","0","0","6","1","9","344","346","34.0016858675087",NA,NA,NA,NA,NA,NA,"1394.146",NA,47.6213223,-21.3534274,IFANADIANA_IFANADIANA
w690658927,"95.0092337073317","6","0","1","4","3","8","333.6","342","26.3169343766887",NA,NA,NA,NA,NA,NA,"2074.466","690658927",47.6160477,-21.3522927,IFANADIANA_AMBORAKA
w690658928,"45.166570190563","10","1","3","8","4","12","234.2","244","21.0249620090704","9","4","12","203","203","9.27620842636703","3783.18","690658928",47.6224761,-21.3518797,IFANADIANA_IFANADIANA
w690659681,"46.6072805353222","6","0","1","3","11","9","358.8","383","15.4744633633141",NA,NA,NA,NA,NA,NA,"3137.444","690659681",47.6118633,-21.3572688,IFANADIANA_AMBORAKA
w690659683,"59.1669499799108","5","0","1","9","5","1","333.25","335","20.0486082375576",NA,NA,NA,NA,NA,NA,"6559.367","690659683",47.6081394,-21.3583739,IFANADIANA_AMBORAKA
w690659686,"32.7109455603173","6","0","0","4","4","10","364.4","383","19.8876606505228",NA,NA,NA,NA,NA,NA,"3409.931","690659686",47.6067213,-21.3604419,IFANADIANA_AMBORAKA
w690659689,"54.9553371639896","5","0","1","6","4","11","354.5","321","20.7328672699187",NA,NA,NA,NA,NA,NA,"3284.947","690659689",47.6051711,-21.3554824,IFANADIANA_AMBORAKA
w690659691,"20.1967103893178","5","0","2","10","8","2","422.5","422.5","10.274504635644",NA,NA,NA,NA,NA,NA,"2961.54","690659691",47.6086303,-21.3547087,IFANADIANA_AMBORAKA
w690659693,"25.411985754903","7","0","2","5","3","10","298.2","293","16.6371113659757",NA,NA,NA,NA,NA,NA,"1687.705",NA,47.6099119,-21.3528655,IFANADIANA_AMBORAKA
w690660122,"44.7945509781663","6","0","1","6","6","12","328.25","339","27.9635123800267",NA,NA,NA,NA,NA,NA,"9144.526","690660122",47.5451781,-21.3525085,KELILALINA_FOTSIALANANA
w690660123,"54.8864337359068","6","0","1","6","6","1","342","332.5","30.5962528286509",NA,NA,NA,NA,NA,NA,"27973.02","690660123",47.5472097,-21.3543710,KELILALINA_FOTSIALANANA
w690660124,"59.7107410414528","6","0","1","3","5","12","349","355.5","26.5194406519688",NA,NA,NA,NA,NA,NA,"3959.15","690660124",47.5442497,-21.3548003,KELILALINA_FOTSIALANANA
w690660125,"13.5629521315734","5","0","1","12","5","12","358.333333333333","335","9.83541484145686",NA,NA,NA,NA,NA,NA,"3072.291","690660125",47.5425209,-21.3561607,KELILALINA_FOTSIALANANA
w690660126,"64.1752636932469","6","0","2","4","2","9","473.333333333333","364","31.5218173528358",NA,NA,NA,NA,NA,NA,"1788.202",NA,47.5418350,-21.3567442,KELILALINA_FOTSIALANANA
w690660127,"39.8138507453848","5","0","0","6","6","2","372","356","13.2154546663299",NA,NA,NA,NA,NA,NA,"23437.41","690660127",47.5434055,-21.3588920,KELILALINA_FOTSIALANANA
w690660528,"53.5440166152437","5","0","0","4","1","9","389.25","401","35.5424213805055",NA,NA,NA,NA,NA,NA,"1840.303",NA,47.5941067,-21.3590275,IFANADIANA_AMBORAKA
w690660529,"12.3200539877229","4","1","1","4","5","8","521","521","9.56069073575393","1","7","4","187","187","4.66940048072646","6353.516","690660529",47.5940009,-21.3556835,IFANADIANA_AMBORAKA
w690660530,"99.1297235974136","6","0","1","1","3","7","375.5","363.5","28.1863468703973",NA,NA,NA,NA,NA,NA,"743.2383",NA,47.5931499,-21.3514957,IFANADIANA_AMBORAKA
w690661071,"44.4058376283119","6","0","0","2","4","9","385.4","383","31.5952330982893",NA,NA,NA,NA,NA,NA,"2781.987","690661071",47.4495965,-20.8576595,ANALAMPASINA_AMBARO
w690661072,"20.8290804847378","5","0","0","3","5","9","379","387.5","12.5832209379859",NA,NA,NA,NA,NA,NA,"1390.714",NA,47.4512145,-20.8576484,ANALAMPASINA_AMBARO
w690661073,"68.3327972906746","6","0","1","4","3","8","392.5","373.5","32.8552072799735",NA,NA,NA,NA,NA,NA,"435.6108",NA,47.4513317,-20.8580769,ANALAMPASINA_AMBARO
w690661074,"41.9962583431311","6","0","1","5","5","10","401.5","376.5","31.8309052471771",NA,NA,NA,NA,NA,NA,"3563.639","690661074",47.4547933,-20.8568811,ANALAMPASINA_AMBARO
w690661075,"17.151910626318","5","0","0","2","2","8","382.5","352.5","8.15523972193847",NA,NA,NA,NA,NA,NA,"8446.815","690661075",47.4533752,-20.8588976,ANALAMPASINA_AMBARO
w690661076,"29.2190544715265","5","0","0","5","3","10","368.5","377.5","20.272927738146",NA,NA,NA,NA,NA,NA,"14570.75","690661076",47.4559103,-20.8589832,ANALAMPASINA_AMBARO
w690661077,"19.9992035162071","6","0","1","4","5","9","326.25","331","12.7703859780969",NA,NA,NA,NA,NA,NA,"5776.39","690661077",47.4561315,-20.8551811,ANALAMPASINA_AMBARO
w690661078,"28.7981760205025","5","0","0","5","5","9","387.75","388","18.1451654339783",NA,NA,NA,NA,NA,NA,"8103.257","690661078",47.4545690,-20.8531796,ANALAMPASINA_AMBARO
w690661079,"58.0348734421468","7","0","1","2","2","9","329.6","306","35.4885136939141",NA,NA,NA,NA,NA,NA,"728.6205",NA,47.4531836,-20.8542304,ANALAMPASINA_AMBARO
w690661080,"83.3615359774105","6","0","2","4","2","10","272.75","269.5","60.0596943890395",NA,NA,NA,NA,NA,NA,"4747.67","690661080",47.4513663,-20.8517412,ANALAMPASINA_AMBARO
w690661081,"40.2864560979211","7","1","3","3","2","12","280.75","278.5","39.3398872623954","4","8","6","126","126","7.26721133159055","716.2081",NA,47.4525838,-20.8531114,ANALAMPASINA_AMBARO
w690661082,"9.22765877085896","7","0","1","5","5","12","349.2","362","6.28089345502153",NA,NA,NA,NA,NA,NA,"6072.836","690661082",47.4536410,-20.8506161,ANALAMPASINA_AMBARO
w690661083,"31.9677650617259","6","0","1","3","1","10","337","322","20.8686532667362",NA,NA,NA,NA,NA,NA,"1936.094",NA,47.4607293,-20.8503250,ANALAMPASINA_AMBARO
w690661084,"22.146365721352","7","0","1","5","5","12","360.2","370","11.4360590368684",NA,NA,NA,NA,NA,NA,"2599.325","690661084",47.4605835,-20.8493910,ANALAMPASINA_AMBARO
w690661213,"67.9047871124249","5","0","0","2","12","9","385.75","373","27.480008871816",NA,NA,NA,NA,NA,NA,"3283.349","690661213",47.6510518,-20.7832831,FASINTSARA_SAHAKONDRO
w690661215,"45.2726624585367","7","1","1","4","2","9","303.5","324.5","26.8256661048231","12","5","3","153","153","8.0953328239985","5251.761","690661215",47.6526079,-20.7859859,FASINTSARA_SAHAKONDRO
w690661216,"29.6021075670325","5","0","1","2","12","9","326.5","304","13.4210900716666",NA,NA,NA,NA,NA,NA,"29148.23","690661216",47.6555821,-20.7839874,FASINTSARA_SAHAKONDRO
w690661220,"23.048665664522","6","0","0","4","1","10","346.2","293","13.3034876398074",NA,NA,NA,NA,NA,NA,"3468.853","690661220",47.6586523,-20.7808361,FASINTSARA_SAHAKONDRO
w690661221,"65.0113744246042","7","0","1","6","6","11","346.4","342","17.2136534295249",NA,NA,NA,NA,NA,NA,"9017.8","690661221",47.6559075,-20.7771994,FASINTSARA_SAHAKONDRO
w690661458,"42.0864210642924","6","0","1","3","5","10","352","336","18.3525632781094",NA,NA,NA,NA,NA,NA,"2360.437","690661458",47.5396753,-21.3597430,KELILALINA_FOTSIALANANA
w690662258,"38.9460166730676","6","0","1","6","6","10","354.8","343","13.1217885211342",NA,NA,NA,NA,NA,NA,"7816.502","690662258",47.5571970,-21.3547927,KELILALINA_FOTSIALANANA
w690662259,"58.1481084976872","8","1","1","7","3","8","289.2","280","15.0953160559844","10","7","12","265","265","12.7833611450528","3298.185","690662259",47.5572471,-21.3562935,KELILALINA_FOTSIALANANA
w690662260,"31.913245544511","7","1","0","7","7","9","305.8","315","16.476951862582","12","7","3","194","194","6.12586733954789","6190.288","690662260",47.5521640,-21.3606675,KELILALINA_FOTSIALANANA
w690663214,"28.1863944778152","5","0","0","5","5","7","382.5","352.5","14.8882430988045",NA,NA,NA,NA,NA,NA,"11358.53","690663214",47.5897047,-21.3590439,IFANADIANA_AMBORAKA
w690663215,"55.0953438190993","5","0","1","5","12","8","442.666666666667","392","14.6621725683528",NA,NA,NA,NA,NA,NA,"9716.51","690663215",47.5914258,-21.3552562,IFANADIANA_AMBORAKA
w690663216,"32.7996470132005","5","0","1","11","4","10","423.666666666667","440","18.1288249209145",NA,NA,NA,NA,NA,NA,"9689.505","690663216",47.5911264,-21.3522488,IFANADIANA_AMBORAKA
w690663217,"28.8230926778677","7","1","0","3","3","9","335","336","11.853332637651","2","8","5","160","160","3.5674371202302","2284.624","690663217",47.5882176,-21.3516728,IFANADIANA_AMBORAKA
w690663218,"78.3126670931358","7","0","1","3","1","1","300.2","308","22.3368564607195",NA,NA,NA,NA,NA,NA,"1730.42",NA,47.5864060,-21.3524155,IFANADIANA_AMBORAKA
w690663227,"41.412045669832","6","0","0","4","4","11","350.4","308","17.2072192861367",NA,NA,NA,NA,NA,NA,"2218.786","690663227",47.5844110,-21.3524515,IFANADIANA_AMBORAKA
w690663228,"18.8711462961006","4","0","0","1","12","7","531","384","12.8632581861106",NA,NA,NA,NA,NA,NA,"6381.576","690663228",47.5843726,-21.3543551,IFANADIANA_AMBORAKA
w690663233,"43.8055625869438","5","0","0","6","6","12","370","338.5","16.3372306711223",NA,NA,NA,NA,NA,NA,"13117.1","690663233",47.5880753,-21.3550415,IFANADIANA_AMBORAKA
w690663234,"84.3425009512231","7","0","1","3","3","9","340.6","355","30.0610022326538",NA,NA,NA,NA,NA,NA,"2639.512","690663234",47.5874624,-21.3572229,IFANADIANA_AMBORAKA
w690663236,"40.6869229629321","7","1","0","5","5","2","288.8","356","20.785787326678","11","5","2","195","195","29.2217268691127","42269","690663236",47.5840270,-21.3599363,IFANADIANA_AMBORAKA
w690663526,"40.2963692602001","10","3","1","6","12","10","223.2","182","24.1188005141847","12","6","2","184.666666666667","187","25.1856662275869","22442.35","690663526",47.5682660,-21.3541745,KELILALINA_FOTSIALANANA
w690663530,"42.5199432943212","8","2","1","6","6","9","262.4","209","27.5761421136594","12","6","3","188","188","25.0186260063227","7784.341","690663530",47.5669435,-21.3550111,KELILALINA_FOTSIALANANA
w690663532,"85.9263183035229","5","0","1","6","6","11","365","369","41.9703085013354",NA,NA,NA,NA,NA,NA,"950.8578",NA,47.5659216,-21.3547230,KELILALINA_FOTSIALANANA
w690663534,"24.1690667941969","8","2","0","6","6","8","280.6","273","8.07807361110228","12","6","4","191","191","8.84751071560573","5550.115","690663534",47.5673733,-21.3569745,KELILALINA_FOTSIALANANA
w690664097,"60.245047429739","6","0","1","4","2","8","340","341.5","22.9656443822409",NA,NA,NA,NA,NA,NA,"6575.709","690664097",47.6595877,-20.7826673,FASINTSARA_SAHAKONDRO
w690664108,"45.4370673016633","6","0","2","6","6","10","353.333333333333","341","19.6736810924687",NA,NA,NA,NA,NA,NA,"68395.22","690664108",47.6635756,-20.7853705,FASINTSARA_SAHAKONDRO
w690664109,"76.2039637574675","4","0","0","1","3","10","400.666666666667","433","32.4897710845951",NA,NA,NA,NA,NA,NA,"1358.362",NA,47.6688572,-20.7843756,FASINTSARA_SAHAKONDRO
w690664110,"61.376522633319","9","2","1","5","2","8","259.4","279","34.8355102539858","1","6","4","160","160","26.0495530484467","2377.066","690664110",47.6673764,-20.7824153,FASINTSARA_AMBODIARA SUD
w690664137,"35.5726605503799","7","1","1","7","2","10","295.8","292","23.7755461843288","2","7","4","152","152","10.0512598113381","3501.54","690664137",47.5829545,-21.3556250,IFANADIANA_AMBORAKA
w690664138,"67.9676789329841","7","1","0","5","2","10","318.2","328","35.7461265855076","11","5","1","187","187","45.5466403093344","1985.591",NA,47.5850492,-21.3556879,IFANADIANA_AMBORAKA
w690664139,"43.3329965322715","6","1","2","6","11","9","351.666666666667","370","21.387612284875","11","7","2","259","259","13.5129910965439","3332.591","690664139",47.5853193,-21.3554104,IFANADIANA_AMBORAKA
w690664140,"20.5934318659099","5","0","0","8","9","6","294.5","300","12.0352393832785",NA,NA,NA,NA,NA,NA,"1550.053",NA,47.5826792,-21.3515421,IFANADIANA_AMBORAKA
w690664294,"42.3521513329596","8","0","2","5","4","12","320.8","328","25.3727424153102",NA,NA,NA,NA,NA,NA,"20392.89","690664294",47.4539777,-20.8651742,ANALAMPASINA_AMBARO
w690664295,"5.54626718600683","7","0","2","8","7","9","321.25","334.5","3.91781244025467",NA,NA,NA,NA,NA,NA,"1935.827",NA,47.4536707,-20.8609866,ANALAMPASINA_AMBARO
